type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 0, 2024-05-19T19:47:37.532957315,  26.694629,  86.808623,  -7215,    0,   7,   0,   1, 2024-05-19T19:47:37.532957315, 2024-05-19T19:47:37.532957315, 0.000000,  26.694629,  26.694629,  86.808623,  86.808623  
 1, 2024-05-19T19:47:39.605053902,  26.518462,  87.119899,  -2930, 4698,   6,   1,   0, 2024-05-19T19:47:39.605053902, 2024-05-19T19:47:39.605053902, 0.000000,  26.518462,  26.518462,  87.119899,  87.119899  
 1, 2024-05-19T19:47:39.335827112,  26.672224,  86.739714,  -2243, 13642,   5,   1,   0, 2024-05-19T19:47:39.335827112, 2024-05-19T19:47:39.335827112, 0.000000,  26.672224,  26.672224,  86.739714,  86.739714  
 0, 2024-05-19T19:47:40.194367170,  26.763693,  85.686822,  -8242,    0,   7,   0,   1, 2024-05-19T19:47:40.194367170, 2024-05-19T19:47:40.194367170, 0.000000,  26.763693,  26.763693,  85.686822,  85.686822  
 1, 2024-05-19T19:47:41.152304173,  26.637454,  86.907790,  -6680, 13412,   7,   2,   0, 2024-05-19T19:47:41.152304173, 2024-05-19T19:47:41.164821863, 0.012518,  26.616637,  26.637454,  86.901046,  86.907790  
 1, 2024-05-19T19:47:42.454021931,  26.536519,  87.138614,  -7087, 4014,   7,   1,   0, 2024-05-19T19:47:42.454021931, 2024-05-19T19:47:42.454021931, 0.000000,  26.536519,  26.536519,  87.138614,  87.138614  
 0, 2024-05-19T19:47:42.863755703,  26.715567,  86.715587,  -8739,    0,   9,   1,   1, 2024-05-19T19:47:42.863755703, 2024-05-19T19:47:42.924262285, 0.060507,  26.715567,  26.747264,  86.693853,  86.715587  
 1, 2024-05-19T19:47:44.816364527,  26.664926,  86.893046,   4813, 14465,   7,   2,   0, 2024-05-19T19:47:44.816364527, 2024-05-19T19:47:45.009219646, 0.192855,  26.664926,  26.674036,  86.888846,  86.893046  
 1, 2024-05-19T19:47:45.707297802,  26.515894,  87.071801,   3254, 7586,   5,   2,   0, 2024-05-19T19:47:45.707297802, 2024-05-19T19:47:45.783332825, 0.076035,  26.515894,  26.542958,  87.071801,  87.122633  
 0, 2024-05-19T19:47:46.418818235,  26.682550,  86.599631, -13303,    0,   6,   0,   1, 2024-05-19T19:47:46.418818235, 2024-05-19T19:47:46.418818235, 0.000000,  26.682550,  26.682550,  86.599631,  86.599631  
 1, 2024-05-19T19:47:46.185041666,  26.688738,  86.879427,  -5112, 8853,   7,   1,   0, 2024-05-19T19:47:46.185041666, 2024-05-19T19:47:46.185041666, 0.000000,  26.688738,  26.688738,  86.879427,  86.879427  
 1, 2024-05-19T19:47:46.974159718,  26.661131,  86.929611,  -3018, 3899,   6,   1,   0, 2024-05-19T19:47:46.974159718, 2024-05-19T19:47:46.974159718, 0.000000,  26.661131,  26.661131,  86.929611,  86.929611  
 0, 2024-05-19T19:47:51.233671427,  26.688591,  87.069733, -13288,    0,   9,   0,   1, 2024-05-19T19:47:51.233671427, 2024-05-19T19:47:51.233671427, 0.000000,  26.688591,  26.688591,  87.069733,  87.069733  
 1, 2024-05-19T19:47:51.461493969,  26.513676,  87.434788,   3520, 13390,   5,   1,   0, 2024-05-19T19:47:51.461493969, 2024-05-19T19:47:51.461493969, 0.000000,  26.513676,  26.513676,  87.434788,  87.434788  
 1, 2024-05-19T19:47:51.183057070,  26.564276,  87.126386,   1823, 10857,   5,   1,   0, 2024-05-19T19:47:51.183057070, 2024-05-19T19:47:51.183057070, 0.000000,  26.564276,  26.564276,  87.126386,  87.126386  
 0, 2024-05-19T19:47:51.492597818,  26.796627,  85.724901, -11283,    0,  10,   0,   2, 2024-05-19T19:47:51.409000874, 2024-05-19T19:47:51.492597818, 0.083597,  26.794430,  26.796627,  85.723034,  85.724901  
 1, 2024-05-19T19:47:52.109050751,  26.676812,  86.580556,  -2948, 11876,   5,   1,   0, 2024-05-19T19:47:52.109050751, 2024-05-19T19:47:52.109050751, 0.000000,  26.676812,  26.676812,  86.580556,  86.580556  
 1, 2024-05-19T19:47:52.184373140,  26.675772,  87.196642,  13994, 3223,   8,   1,   0, 2024-05-19T19:47:52.184373140, 2024-05-19T19:47:52.184373140, 0.000000,  26.675772,  26.675772,  87.196642,  87.196642  
 0, 2024-05-19T19:47:54.521234512,  26.632156,  87.057395,  -2737,    0,   5,   0,   1, 2024-05-19T19:47:54.521234512, 2024-05-19T19:47:54.521234512, 0.000000,  26.632156,  26.632156,  87.057395,  87.057395  
 1, 2024-05-19T19:47:57.163789749,  26.624936,  86.575912,  -2418, 3389,   6,   1,   0, 2024-05-19T19:47:57.163789749, 2024-05-19T19:47:57.163789749, 0.000000,  26.624936,  26.624936,  86.575912,  86.575912  
 0, 2024-05-19T19:47:59.910075426,  26.685302,  86.674886,  -6977,    0,   7,   0,   1, 2024-05-19T19:47:59.910075426, 2024-05-19T19:47:59.910075426, 0.000000,  26.685302,  26.685302,  86.674886,  86.674886  
 1, 2024-05-19T19:47:59.158136845,  26.487045,  87.104148,  -3255, 5309,   6,   1,   0, 2024-05-19T19:47:59.158136845, 2024-05-19T19:47:59.158136845, 0.000000,  26.487045,  26.487045,  87.104148,  87.104148  
 1, 2024-05-19T19:48:03.070681334,  26.481509,  87.967155,  -4030, 12048,   7,   1,   0, 2024-05-19T19:48:03.070681334, 2024-05-19T19:48:03.070681334, 0.000000,  26.481509,  26.481509,  87.967155,  87.967155  
 0, 2024-05-19T19:48:04.199110985,  26.558250,  87.141651, -32278,    0,   7,   0,   2, 2024-05-19T19:48:04.199110985, 2024-05-19T19:48:04.351645470, 0.152534,  26.546850,  26.558250,  87.121471,  87.141651  
 0, 2024-05-19T19:48:05.265319824,  26.561114,  86.803960,  -7149,    0,   8,   0,   1, 2024-05-19T19:48:05.265319824, 2024-05-19T19:48:05.265319824, 0.000000,  26.561114,  26.561114,  86.803960,  86.803960  
 1, 2024-05-19T19:48:07.839231730,  26.668401,  86.901429,   4929, 15092,   6,   1,   0, 2024-05-19T19:48:07.839231730, 2024-05-19T19:48:07.839231730, 0.000000,  26.668401,  26.668401,  86.901429,  86.901429  
 0, 2024-05-19T19:48:09.426537275,  26.655374,  86.608931, -16162,    0,   9,   1,   1, 2024-05-19T19:48:09.426537275, 2024-05-19T19:48:09.519403458, 0.092866,  26.655374,  26.673407,  86.607779,  86.608931  
 0, 2024-05-19T19:48:15.979463577,  26.445917,  87.379838, -17962,    0,  10,   0,   1, 2024-05-19T19:48:15.979463577, 2024-05-19T19:48:15.979463577, 0.000000,  26.445917,  26.445917,  87.379838,  87.379838  
 1, 2024-05-19T19:48:15.045092583,  26.561953,  87.120911,   1931, 11154,   5,   1,   0, 2024-05-19T19:48:15.045092583, 2024-05-19T19:48:15.045092583, 0.000000,  26.561953,  26.561953,  87.120911,  87.120911  
 1, 2024-05-19T19:48:15.994850874,  26.672570,  86.885050,  -4346, 6505,   7,   2,   0, 2024-05-19T19:48:15.994850874, 2024-05-19T19:48:16.080244303, 0.085393,  26.654597,  26.672570,  86.885050,  86.887772  
 0, 2024-05-19T19:48:17.828572512,  26.675276,  87.066335, -20802,    0,   9,   1,   5, 2024-05-19T19:48:17.735517740, 2024-05-19T19:48:18.111740351, 0.376223,  26.675190,  26.681576,  87.066335,  87.068876  
 1, 2024-05-19T19:48:19.380990505,  26.700634,  86.612843,   2357, 3593,   5,   2,   0, 2024-05-19T19:48:19.352796316, 2024-05-19T19:48:19.380990505, 0.028194,  26.692622,  26.700634,  86.612843,  86.617125  
 0, 2024-05-19T19:48:22.032313824,  26.641740,  86.565626,  -4282,    0,   7,   0,   2, 2024-05-19T19:48:21.963981867, 2024-05-19T19:48:22.032313824, 0.068332,  26.641547,  26.641740,  86.565626,  86.566084  
 1, 2024-05-19T19:48:23.487840891,  26.567782,  87.126898,   1690, 5270,   5,   1,   0, 2024-05-19T19:48:23.487840891, 2024-05-19T19:48:23.487840891, 0.000000,  26.567782,  26.567782,  87.126898,  87.126898  
 0, 2024-05-19T19:48:24.848266125,  26.437273,  87.351544,  16211,    0,   9,   2,   1, 2024-05-19T19:48:24.829635620, 2024-05-19T19:48:24.860449791, 0.030814,  26.437273,  26.445893,  87.351003,  87.352358  
 0, 2024-05-19T19:48:24.267266989,  26.496493,  87.466522,  12628,    0,   8,   1,   1, 2024-05-19T19:48:24.267266989, 2024-05-19T19:48:24.294932365, 0.027665,  26.496493,  26.499776,  87.466522,  87.466748  
 1, 2024-05-19T19:48:25.603808403,  26.649611,  86.619073,   4578, 3680,   6,   1,   0, 2024-05-19T19:48:25.603808403, 2024-05-19T19:48:25.603808403, 0.000000,  26.649611,  26.649611,  86.619073,  86.619073  
 1, 2024-05-19T19:48:27.931777477,  26.708565,  87.071572,   9355, 14434,  11,   1,   0, 2024-05-19T19:48:27.931777477, 2024-05-19T19:48:27.931777477, 0.000000,  26.708565,  26.708565,  87.071572,  87.071572  
 0, 2024-05-19T19:48:28.728920221,  26.548751,  87.124720, -16297,    0,   8,   1,   1, 2024-05-19T19:48:28.728920221, 2024-05-19T19:48:28.793993950, 0.065074,  26.548751,  26.551509,  87.124720,  87.136485  
 1, 2024-05-19T19:48:30.634601831,  26.640012,  86.924617,   2301, 13110,   5,   1,   0, 2024-05-19T19:48:30.634601831, 2024-05-19T19:48:30.634601831, 0.000000,  26.640012,  26.640012,  86.924617,  86.924617  
 1, 2024-05-19T19:48:30.903349638,  26.493363,  87.513812,  -4194, 7273,   6,   1,   0, 2024-05-19T19:48:30.903349638, 2024-05-19T19:48:30.903349638, 0.000000,  26.493363,  26.493363,  87.513812,  87.513812  
 0, 2024-05-19T19:48:30.920360804,  26.401841,  87.276824, -12829,    0,  11,   0,   1, 2024-05-19T19:48:30.920360804, 2024-05-19T19:48:30.920360804, 0.000000,  26.401841,  26.401841,  87.276824,  87.276824  
 1, 2024-05-19T19:48:33.721810579,  26.549081,  87.125407,   2690, 3052,   5,   4,   0, 2024-05-19T19:48:33.486351013, 2024-05-19T19:48:33.721810579, 0.235460,  26.530628,  26.549530,  87.116634,  87.125407  
 1, 2024-05-19T19:48:35.550788403,  26.705022,  86.628846,   4018, 11573,   6,   1,   0, 2024-05-19T19:48:35.550788403, 2024-05-19T19:48:35.550788403, 0.000000,  26.705022,  26.705022,  86.628846,  86.628846  
 0, 2024-05-19T19:48:37.580229044,  26.677090,  86.900390, -10527,    0,   8,   1,   2, 2024-05-19T19:48:37.499919891, 2024-05-19T19:48:38.105140924, 0.605221,  26.626146,  26.677090,  86.898903,  86.983453  
 1, 2024-05-19T19:48:38.984247208,  26.642755,  87.185520,  -4567, 13434,   6,   1,   0, 2024-05-19T19:48:38.984247208, 2024-05-19T19:48:38.984247208, 0.000000,  26.642755,  26.642755,  87.185520,  87.185520  
 1, 2024-05-19T19:48:38.797622204,  26.696986,  86.788169,  -2747, 14978,   6,   1,   0, 2024-05-19T19:48:38.797622204, 2024-05-19T19:48:38.797622204, 0.000000,  26.696986,  26.696986,  86.788169,  86.788169  
 1, 2024-05-19T19:48:39.448729515,  26.595159,  87.990200,   6865, 8790,   7,   1,   0, 2024-05-19T19:48:39.448729515, 2024-05-19T19:48:39.448729515, 0.000000,  26.595159,  26.595159,  87.990200,  87.990200  
 0, 2024-05-19T19:48:43.859547138,  26.681255,  86.898086,  -3940,    0,   6,   0,   1, 2024-05-19T19:48:43.859547138, 2024-05-19T19:48:43.859547138, 0.000000,  26.681255,  26.681255,  86.898086,  86.898086  
 0, 2024-05-19T19:48:45.890424967,  26.457667,  87.471207, -18168,    0,  11,   0,   1, 2024-05-19T19:48:45.890424967, 2024-05-19T19:48:45.890424967, 0.000000,  26.457667,  26.457667,  87.471207,  87.471207  
 0, 2024-05-19T19:48:47.416056395,  26.462156,  87.448873, -24138,    0,  12,   0,   1, 2024-05-19T19:48:47.416056395, 2024-05-19T19:48:47.416056395, 0.000000,  26.462156,  26.462156,  87.448873,  87.448873  
 0, 2024-05-19T19:48:48.671996832,  26.695561,  86.801958,  -8586,    0,   9,   0,   1, 2024-05-19T19:48:48.671996832, 2024-05-19T19:48:48.671996832, 0.000000,  26.695561,  26.695561,  86.801958,  86.801958  
 0, 2024-05-19T19:48:48.508469343,  26.750787,  86.701874,  -5805,    0,   7,   0,   1, 2024-05-19T19:48:48.508469343, 2024-05-19T19:48:48.508469343, 0.000000,  26.750787,  26.750787,  86.701874,  86.701874  
 0, 2024-05-19T19:48:48.489553928,  26.553713,  87.125630, -10537,    0,   9,   0,   1, 2024-05-19T19:48:48.489553928, 2024-05-19T19:48:48.489553928, 0.000000,  26.553713,  26.553713,  87.125630,  87.125630  
 1, 2024-05-19T19:48:49.713868380,  26.737754,  86.728203,  -2648, 15625,   5,   1,   0, 2024-05-19T19:48:49.713868380, 2024-05-19T19:48:49.713868380, 0.000000,  26.737754,  26.737754,  86.728203,  86.728203  
 0, 2024-05-19T19:48:51.842910767,  26.729006,  86.626699,  -2597,    0,   5,   0,   1, 2024-05-19T19:48:51.842910767, 2024-05-19T19:48:51.842910767, 0.000000,  26.729006,  26.729006,  86.626699,  86.626699  
 1, 2024-05-19T19:48:52.516997099,  26.670251,  86.895299,   2109, 14577,   5,   1,   0, 2024-05-19T19:48:52.516997099, 2024-05-19T19:48:52.516997099, 0.000000,  26.670251,  26.670251,  86.895299,  86.895299  
 0, 2024-05-19T19:48:57.085788488,  26.638336,  86.944452, -20630,    0,  11,   1,   1, 2024-05-19T19:48:57.085788488, 2024-05-19T19:48:57.289048672, 0.203260,  26.638336,  26.711829,  86.944241,  86.944452  
 1, 2024-05-19T19:48:58.579792023,  26.582658,  87.947853,   4797, 9744,   8,   1,   0, 2024-05-19T19:48:58.579792023, 2024-05-19T19:48:58.579792023, 0.000000,  26.582658,  26.582658,  87.947853,  87.947853  
 1, 2024-05-19T19:48:58.877845526,  26.669000,  86.894446,   2878, 19498,   5,   1,   0, 2024-05-19T19:48:58.877845526, 2024-05-19T19:48:58.877845526, 0.000000,  26.669000,  26.669000,  86.894446,  86.894446  
 0, 2024-05-19T19:48:59.516704321,  26.692139,  86.611634,  -6768,    0,   7,   0,   1, 2024-05-19T19:48:59.516704321, 2024-05-19T19:48:59.516704321, 0.000000,  26.692139,  26.692139,  86.611634,  86.611634  
 1, 2024-05-19T19:48:59.746704578,  26.650193,  87.009370,   2124, 12550,   5,   2,   0, 2024-05-19T19:48:59.672397852, 2024-05-19T19:48:59.746704578, 0.074307,  26.642524,  26.650193,  87.009370,  87.013653  
 1, 2024-05-19T19:49:02.722324848,  26.467558,  87.386968,   7506, 6100,   6,   2,   0, 2024-05-19T19:49:02.637622118, 2024-05-19T19:49:02.722324848, 0.084703,  26.417072,  26.467558,  87.344449,  87.386968  
 1, 2024-05-19T19:49:03.983840227,  26.565824,  87.117409,   3042, 11402,   5,   1,   0, 2024-05-19T19:49:03.983840227, 2024-05-19T19:49:03.983840227, 0.000000,  26.565824,  26.565824,  87.117409,  87.117409  
 1, 2024-05-19T19:49:03.124545336,  26.659858,  87.139118,   3382, 9886,   6,   2,   0, 2024-05-19T19:49:03.119813681, 2024-05-19T19:49:03.124545336, 0.004732,  26.659858,  26.684456,  87.139118,  87.149947  
 1, 2024-05-19T19:49:06.837784052,  26.694311,  86.621418,  12310, 4694,   8,   1,   0, 2024-05-19T19:49:06.837784052, 2024-05-19T19:49:06.837784052, 0.000000,  26.694311,  26.694311,  86.621418,  86.621418  
 1, 2024-05-19T19:49:08.403909922,  26.557486,  87.140301,  -2345, 13976,   6,   1,   0, 2024-05-19T19:49:08.403909922, 2024-05-19T19:49:08.403909922, 0.000000,  26.557486,  26.557486,  87.140301,  87.140301  
 0, 2024-05-19T19:49:09.395797253,  26.682770,  86.560954, -11488,    0,   6,   0,   1, 2024-05-19T19:49:09.395797253, 2024-05-19T19:49:09.395797253, 0.000000,  26.682770,  26.682770,  86.560954,  86.560954  
 1, 2024-05-19T19:49:10.753990173,  26.635916,  86.903632,   2881, 14587,   5,   1,   0, 2024-05-19T19:49:10.753990173, 2024-05-19T19:49:10.753990173, 0.000000,  26.635916,  26.635916,  86.903632,  86.903632  
 1, 2024-05-19T19:49:14.348170757,  26.514722,  86.794957,   1820, 10441,   5,   1,   0, 2024-05-19T19:49:14.348170757, 2024-05-19T19:49:14.348170757, 0.000000,  26.514722,  26.514722,  86.794957,  86.794957  
 1, 2024-05-19T19:49:15.013310194,  26.442326,  87.891489,   3748, 3354,   5,   1,   0, 2024-05-19T19:49:15.013310194, 2024-05-19T19:49:15.013310194, 0.000000,  26.442326,  26.442326,  87.891489,  87.891489  
 1, 2024-05-19T19:49:16.766344309,  26.544086,  87.146684,   7267, 11059,   9,   2,   0, 2024-05-19T19:49:16.730881214, 2024-05-19T19:49:16.766344309, 0.035463,  26.538520,  26.544086,  87.140849,  87.146684  
 1, 2024-05-19T19:49:19.160531998,  26.563809,  87.892079,   3160, 10091,   6,   1,   0, 2024-05-19T19:49:19.160531998, 2024-05-19T19:49:19.160531998, 0.000000,  26.563809,  26.563809,  87.892079,  87.892079  
 0, 2024-05-19T19:49:20.323072433,  26.554213,  87.130934,  -7022,    0,   6,   0,   1, 2024-05-19T19:49:20.323072433, 2024-05-19T19:49:20.323072433, 0.000000,  26.554213,  26.554213,  87.130934,  87.130934  
 1, 2024-05-19T19:49:21.122400045,  26.551280,  87.116494,   2121, 6324,   5,   1,   0, 2024-05-19T19:49:21.122400045, 2024-05-19T19:49:21.122400045, 0.000000,  26.551280,  26.551280,  87.116494,  87.116494  
 1, 2024-05-19T19:49:24.844717503,  26.586256,  86.808814,  -3500, 11705,   5,   1,   0, 2024-05-19T19:49:24.844717503, 2024-05-19T19:49:24.844717503, 0.000000,  26.586256,  26.586256,  86.808814,  86.808814  
 1, 2024-05-19T19:49:26.697305918,  26.560427,  87.122641,   2169, 16313,   5,   1,   0, 2024-05-19T19:49:26.697305918, 2024-05-19T19:49:26.697305918, 0.000000,  26.560427,  26.560427,  87.122641,  87.122641  
 1, 2024-05-19T19:49:26.820081234,  26.679654,  86.889442,   3250, 11287,   6,   2,   0, 2024-05-19T19:49:26.658110380, 2024-05-19T19:49:26.820081234, 0.161971,  26.679402,  26.679654,  86.889442,  86.889536  
 1, 2024-05-19T19:49:28.471643686,  26.693524,  86.625798,   3337, 15266,   5,   3,   0, 2024-05-19T19:49:28.471643686, 2024-05-19T19:49:28.664711714, 0.193068,  26.693524,  26.700793,  86.621920,  86.625798  
 0, 2024-05-19T19:49:29.911429644,  26.554362,  87.134771, -11930,    0,   8,   0,   1, 2024-05-19T19:49:29.911429644, 2024-05-19T19:49:29.911429644, 0.000000,  26.554362,  26.554362,  87.134771,  87.134771  
 1, 2024-05-19T19:49:31.851980925,  26.654745,  86.884062,   1963, 3394,   5,   1,   0, 2024-05-19T19:49:31.851980925, 2024-05-19T19:49:31.851980925, 0.000000,  26.654745,  26.654745,  86.884062,  86.884062  
 1, 2024-05-19T19:49:35.305991888,  26.700817,  87.063129,   6102, 10942,   7,   3,   0, 2024-05-19T19:49:35.305991888, 2024-05-19T19:49:35.534797192, 0.228805,  26.644266,  26.700817,  87.019791,  87.064099  
 0, 2024-05-19T19:49:36.694048882,  26.552335,  87.127912, -12878,    0,   9,   0,   1, 2024-05-19T19:49:36.694048882, 2024-05-19T19:49:36.694048882, 0.000000,  26.552335,  26.552335,  87.127912,  87.127912  
 1, 2024-05-19T19:49:38.851333618,  26.650057,  86.522474,   3532, 5159,   6,   1,   0, 2024-05-19T19:49:38.851333618, 2024-05-19T19:49:38.851333618, 0.000000,  26.650057,  26.650057,  86.522474,  86.522474  
 0, 2024-05-19T19:49:39.683096409,  26.737267,  85.588389, -10909,    0,   7,   0,   1, 2024-05-19T19:49:39.683096409, 2024-05-19T19:49:39.683096409, 0.000000,  26.737267,  26.737267,  85.588389,  85.588389  
 1, 2024-05-19T19:49:39.492436886,  26.649637,  86.899710,  -3822, 3990,   7,   1,   0, 2024-05-19T19:49:39.492436886, 2024-05-19T19:49:39.492436886, 0.000000,  26.649637,  26.649637,  86.899710,  86.899710  
 1, 2024-05-19T19:49:41.411695957,  26.424346,  87.992803,  -6392, 7263,   7,   1,   0, 2024-05-19T19:49:41.411695957, 2024-05-19T19:49:41.411695957, 0.000000,  26.424346,  26.424346,  87.992803,  87.992803  
 1, 2024-05-19T19:49:43.921871901,  26.659959,  86.537893,  -3106, 9702,   6,   1,   0, 2024-05-19T19:49:43.921871901, 2024-05-19T19:49:43.921871901, 0.000000,  26.659959,  26.659959,  86.537893,  86.537893  
 1, 2024-05-19T19:49:43.943850756,  26.702383,  86.725654,   2138, 13774,   5,   1,   0, 2024-05-19T19:49:43.943850756, 2024-05-19T19:49:43.943850756, 0.000000,  26.702383,  26.702383,  86.725654,  86.725654  
 0, 2024-05-19T19:49:45.450628042,  26.668771,  86.645518,  -8172,    0,   8,   0,   1, 2024-05-19T19:49:45.450628042, 2024-05-19T19:49:45.450628042, 0.000000,  26.668771,  26.668771,  86.645518,  86.645518  
 1, 2024-05-19T19:49:46.019455910,  26.763881,  86.723824,   3036, 15866,   6,   3,   0, 2024-05-19T19:49:45.817185879, 2024-05-19T19:49:46.019455910, 0.202270,  26.735175,  26.763881,  86.723824,  86.737522  
 1, 2024-05-19T19:49:47.405712128,  26.719554,  86.726925,  -7371, 3797,   7,   1,   0, 2024-05-19T19:49:47.405712128, 2024-05-19T19:49:47.405712128, 0.000000,  26.719554,  26.719554,  86.726925,  86.726925  
 1, 2024-05-19T19:49:47.085686922,  26.570510,  87.147064,  -9937, 13904,  10,   2,   0, 2024-05-19T19:49:47.085686922, 2024-05-19T19:49:47.116871595, 0.031185,  26.557622,  26.570510,  87.135430,  87.147064  
 1, 2024-05-19T19:49:49.305948734,  26.440356,  87.373596,   2295, 9164,   5,   1,   0, 2024-05-19T19:49:49.305948734, 2024-05-19T19:49:49.305948734, 0.000000,  26.440356,  26.440356,  87.373596,  87.373596  
 1, 2024-05-19T19:49:49.973396540,  26.671507,  86.902164,   8473, 18522,   9,   3,   0, 2024-05-19T19:49:49.973396540, 2024-05-19T19:49:50.146814346, 0.173418,  26.659936,  26.671507,  86.898178,  86.902164  
 1, 2024-05-19T19:49:50.800530910,  26.441508,  87.284607,   5119, 3157,   6,   1,   0, 2024-05-19T19:49:50.800530910, 2024-05-19T19:49:50.800530910, 0.000000,  26.441508,  26.441508,  87.284607,  87.284607  
 0, 2024-05-19T19:49:53.389847517,  26.482428,  87.498939,  -4279,    0,   6,   0,   1, 2024-05-19T19:49:53.389847517, 2024-05-19T19:49:53.389847517, 0.000000,  26.482428,  26.482428,  87.498939,  87.498939  
 1, 2024-05-19T19:49:53.876594543,  26.675591,  86.890017,   4898, 4287,   6,   1,   0, 2024-05-19T19:49:53.876594543, 2024-05-19T19:49:53.876594543, 0.000000,  26.675591,  26.675591,  86.890017,  86.890017  
 1, 2024-05-19T19:49:57.610796213,  26.684606,  86.542045,   2534, 5128,   5,   1,   0, 2024-05-19T19:49:57.610796213, 2024-05-19T19:49:57.610796213, 0.000000,  26.684606,  26.684606,  86.542045,  86.542045  
 1, 2024-05-19T19:49:57.856053114,  26.666426,  87.172831,   4993, 10041,   6,   3,   0, 2024-05-19T19:49:57.837421894, 2024-05-19T19:49:57.954591274, 0.117169,  26.659844,  26.669174,  87.164438,  87.175963  
 1, 2024-05-19T19:49:57.293198109,  26.662911,  86.897172,   3836, 3252,   6,   1,   0, 2024-05-19T19:49:57.293198109, 2024-05-19T19:49:57.293198109, 0.000000,  26.662911,  26.662911,  86.897172,  86.897172  
 1, 2024-05-19T19:49:58.970984221,  26.679060,  86.744159,  -2672, 14226,   5,   1,   0, 2024-05-19T19:49:58.970984221, 2024-05-19T19:49:58.970984221, 0.000000,  26.679060,  26.679060,  86.744159,  86.744159  
 0, 2024-05-19T19:49:59.129046917,  26.664690,  86.898173, -18769,    0,  11,   0,   4, 2024-05-19T19:49:59.129046917, 2024-05-19T19:49:59.495588303, 0.366541,  26.661765,  26.665854,  86.897441,  86.901419  
 1, 2024-05-19T19:50:01.327405214,  26.670861,  87.064068,   6431, 14514,   7,   1,   0, 2024-05-19T19:50:01.327405214, 2024-05-19T19:50:01.327405214, 0.000000,  26.670861,  26.670861,  87.064068,  87.064068  
 1, 2024-05-19T19:50:02.302421331,  26.537690,  87.157599,  -6996, 3921,   8,   1,   0, 2024-05-19T19:50:02.302421331, 2024-05-19T19:50:02.302421331, 0.000000,  26.537690,  26.537690,  87.157599,  87.157599  
 0, 2024-05-19T19:50:05.145664215,  26.675669,  86.896401,  -9227,    0,   9,   0,   1, 2024-05-19T19:50:05.145664215, 2024-05-19T19:50:05.145664215, 0.000000,  26.675669,  26.675669,  86.896401,  86.896401  
 0, 2024-05-19T19:50:07.792970657,  26.679716,  86.617988,  -7992,    0,   9,   0,   1, 2024-05-19T19:50:07.792970657, 2024-05-19T19:50:07.792970657, 0.000000,  26.679716,  26.679716,  86.617988,  86.617988  
 0, 2024-05-19T19:50:07.880651712,  26.532551,  86.996422,  -8104,    0,   7,   0,   1, 2024-05-19T19:50:07.880651712, 2024-05-19T19:50:07.880651712, 0.000000,  26.532551,  26.532551,  86.996422,  86.996422  
 1, 2024-05-19T19:50:09.351955414,  26.555523,  87.123186,  -3689, 7662,   6,   1,   0, 2024-05-19T19:50:09.351955414, 2024-05-19T19:50:09.351955414, 0.000000,  26.555523,  26.555523,  87.123186,  87.123186  
 1, 2024-05-19T19:50:09.547815561,  26.801925,  85.698861,   7780, 13985,   5,   1,   0, 2024-05-19T19:50:09.547815561, 2024-05-19T19:50:09.547815561, 0.000000,  26.801925,  26.801925,  85.698861,  85.698861  
 0, 2024-05-19T19:50:10.177693367,  26.683111,  86.948699, -11933,    0,   7,   0,   1, 2024-05-19T19:50:10.177693367, 2024-05-19T19:50:10.177693367, 0.000000,  26.683111,  26.683111,  86.948699,  86.948699  
 1, 2024-05-19T19:50:11.197588921,  26.730185,  86.737143,   2602, 13270,   5,   1,   0, 2024-05-19T19:50:11.197588921, 2024-05-19T19:50:11.197588921, 0.000000,  26.730185,  26.730185,  86.737143,  86.737143  
 1, 2024-05-19T19:50:13.570579529,  26.669041,  86.899593,   7512, 19617,   9,   1,   0, 2024-05-19T19:50:13.570579529, 2024-05-19T19:50:13.570579529, 0.000000,  26.669041,  26.669041,  86.899593,  86.899593  
 0, 2024-05-19T19:50:15.175927162,  26.644491,  87.186377, -16327,    0,   7,   1,   1, 2024-05-19T19:50:15.175927162, 2024-05-19T19:50:15.232499599, 0.056572,  26.644491,  26.655656,  87.186377,  87.205251  
 1, 2024-05-19T19:50:16.252046108,  26.693327,  86.738245,   6775, 15272,   7,   1,   0, 2024-05-19T19:50:16.252046108, 2024-05-19T19:50:16.252046108, 0.000000,  26.693327,  26.693327,  86.738245,  86.738245  
 1, 2024-05-19T19:50:16.519411325,  26.665145,  86.977814,   4802, 10807,   7,   1,   0, 2024-05-19T19:50:16.519411325, 2024-05-19T19:50:16.519411325, 0.000000,  26.665145,  26.665145,  86.977814,  86.977814  
 0, 2024-05-19T19:50:16.649769306,  26.677685,  85.952062, -12880,    0,   7,   0,   1, 2024-05-19T19:50:16.649769306, 2024-05-19T19:50:16.649769306, 0.000000,  26.677685,  26.677685,  85.952062,  85.952062  
 0, 2024-05-19T19:50:17.987695456,  26.774647,  85.729701, -12316,    0,  10,   0,   1, 2024-05-19T19:50:17.987695456, 2024-05-19T19:50:17.987695456, 0.000000,  26.774647,  26.774647,  85.729701,  85.729701  
