type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 0, 2024-06-19T18:52:34.665469885,  26.660788,  86.750297, -27698,    0,  11,   1,   1, 2024-06-19T18:52:34.665469885, 2024-06-19T18:52:35.066309452, 0.400840,  26.660788,  26.668941,  86.721286,  86.750297  
 1, 2024-06-19T18:52:36.650589943,  26.581200,  86.738548,   5622, 5862,   6,   4,   0, 2024-06-19T18:52:36.339669943, 2024-06-19T18:52:36.816437483, 0.476768,  26.581200,  26.670064,  86.667498,  86.747031  
 1, 2024-06-19T18:52:39.040416241,  26.658489,  86.776323,  13176, 6137,   9,   1,   0, 2024-06-19T18:52:39.040416241, 2024-06-19T18:52:39.040416241, 0.000000,  26.658489,  26.658489,  86.776323,  86.776323  
 1, 2024-06-19T18:52:40.315815449,  26.717195,  86.690866,  -7783, 14021,  10,   2,   0, 2024-06-19T18:52:40.315815449, 2024-06-19T18:52:40.448889494, 0.133074,  26.646778,  26.717195,  86.690866,  86.706215  
 1, 2024-06-19T18:52:42.263977528,  26.591719,  86.693311,   7114, 6028,   6,   2,   0, 2024-06-19T18:52:42.263977528, 2024-06-19T18:52:42.327616215, 0.063639,  26.591719,  26.598412,  86.686984,  86.693311  
 1, 2024-06-19T18:52:45.722356081,  26.678393,  86.774548,   4670, 19334,   5,   1,   0, 2024-06-19T18:52:45.722356081, 2024-06-19T18:52:45.722356081, 0.000000,  26.678393,  26.678393,  86.774548,  86.774548  
 1, 2024-06-19T18:52:45.900865555,  26.572235,  86.749514,   4629, 3533,   6,   1,   0, 2024-06-19T18:52:45.900865555, 2024-06-19T18:52:45.900865555, 0.000000,  26.572235,  26.572235,  86.749514,  86.749514  
 1, 2024-06-19T18:52:47.890726089,  26.706741,  86.784554,  15649, 15133,  10,   1,   0, 2024-06-19T18:52:47.890726089, 2024-06-19T18:52:47.890726089, 0.000000,  26.706741,  26.706741,  86.784554,  86.784554  
 1, 2024-06-19T18:52:50.106321335,  26.657273,  87.237588,   7672, 3001,   7,   1,   0, 2024-06-19T18:52:50.106321335, 2024-06-19T18:52:50.106321335, 0.000000,  26.657273,  26.657273,  87.237588,  87.237588  
 1, 2024-06-19T18:52:50.942602634,  26.700340,  86.710288,  -8754, 4407,   8,   3,   0, 2024-06-19T18:52:50.675207138, 2024-06-19T18:52:50.942602634, 0.267395,  26.654624,  26.738315,  86.710288,  86.789745  
 1, 2024-06-19T18:52:55.815403223,  26.621191,  86.817904,  25421, 11817,  11,   1,   0, 2024-06-19T18:52:55.815403223, 2024-06-19T18:52:55.815403223, 0.000000,  26.621191,  26.621191,  86.817904,  86.817904  
 0, 2024-06-19T18:53:00.121283531,  27.218628,  83.955109, -17443,    0,  12,   0,   1, 2024-06-19T18:53:00.121283531, 2024-06-19T18:53:00.121283531, 0.000000,  27.218628,  27.218628,  83.955109,  83.955109  
 1, 2024-06-19T18:53:01.879269838,  26.662573,  86.783778,  11823, 6201,   9,   1,   0, 2024-06-19T18:53:01.879269838, 2024-06-19T18:53:01.879269838, 0.000000,  26.662573,  26.662573,  86.783778,  86.783778  
 1, 2024-06-19T18:53:01.557883739,  26.572435,  86.750251,  -8204, 3360,   9,   1,   0, 2024-06-19T18:53:01.557883739, 2024-06-19T18:53:01.557883739, 0.000000,  26.572435,  26.572435,  86.750251,  86.750251  
 1, 2024-06-19T18:53:03.092736006,  26.651263,  86.677598,   5610, 7754,   6,   2,   0, 2024-06-19T18:53:03.092736006, 2024-06-19T18:53:03.547328234, 0.454592,  26.651263,  26.651682,  86.677598,  86.686428  
 0, 2024-06-19T18:53:04.295805931,  26.663983,  86.717942,   9867,    0,   5,   0,   1, 2024-06-19T18:53:04.295805931, 2024-06-19T18:53:04.295805931, 0.000000,  26.663983,  26.663983,  86.717942,  86.717942  
 1, 2024-06-19T18:53:06.876969099,  26.671583,  86.745983,   6723, 19334,   7,   2,   0, 2024-06-19T18:53:06.864263058, 2024-06-19T18:53:06.876969099, 0.012706,  26.616583,  26.671583,  86.741873,  86.745983  
 0, 2024-06-19T18:53:06.230952501,  27.116763,  83.789565, -13661,    0,  11,   0,   1, 2024-06-19T18:53:06.230952501, 2024-06-19T18:53:06.230952501, 0.000000,  27.116763,  27.116763,  83.789565,  83.789565  
 1, 2024-06-19T18:53:08.019411802,  26.972673,  83.813014,  14243, 7124,   9,   1,   0, 2024-06-19T18:53:08.019411802, 2024-06-19T18:53:08.019411802, 0.000000,  26.972673,  26.972673,  83.813014,  83.813014  
 1, 2024-06-19T18:53:09.426431656,  26.697213,  86.718019,  -6805, 3641,   7,   1,   0, 2024-06-19T18:53:09.426431656, 2024-06-19T18:53:09.426431656, 0.000000,  26.697213,  26.697213,  86.718019,  86.718019  
 0, 2024-06-19T18:53:10.901026726,  26.661995,  86.745498, -17083,    0,   9,   0,   1, 2024-06-19T18:53:10.901026726, 2024-06-19T18:53:10.901026726, 0.000000,  26.661995,  26.661995,  86.745498,  86.745498  
 1, 2024-06-19T18:53:11.705007792,  26.750196,  86.712872,   6844, 5170,   6,   2,   0, 2024-06-19T18:53:11.464452505, 2024-06-19T18:53:11.705007792, 0.240555,  26.750196,  26.765818,  86.712872,  86.751580  
 1, 2024-06-19T18:53:15.724180937,  26.870805,  86.958197,   6281, 3856,   5,   1,   0, 2024-06-19T18:53:15.724180937, 2024-06-19T18:53:15.724180937, 0.000000,  26.870805,  26.870805,  86.958197,  86.958197  
 0, 2024-06-19T18:53:15.338046312,  26.673581,  86.709526, -49123,    0,  10,   2,   1, 2024-06-19T18:53:14.996194839, 2024-06-19T18:53:15.959473610, 0.963279,  26.636702,  26.719359,  86.709526,  86.730800  
 1, 2024-06-19T18:53:18.035392284,  26.792475,  86.707687,  28509, 19459,  12,   1,   0, 2024-06-19T18:53:18.035392284, 2024-06-19T18:53:18.035392284, 0.000000,  26.792475,  26.792475,  86.707687,  86.707687  
 0, 2024-06-19T18:53:18.576506376,  26.654681,  86.689433, -22294,    0,   8,   3,   1, 2024-06-19T18:53:18.091645718, 2024-06-19T18:53:18.576506376, 0.484861,  26.649763,  26.691067,  86.689433,  86.783155  
 1, 2024-06-19T18:53:21.006951094,  26.887914,  86.869306,   4860, 12935,   6,   1,   0, 2024-06-19T18:53:21.006951094, 2024-06-19T18:53:21.006951094, 0.000000,  26.887914,  26.887914,  86.869306,  86.869306  
 1, 2024-06-19T18:53:22.027923584,  26.632229,  86.750394,  -7937, 15714,   6,   1,   0, 2024-06-19T18:53:22.027923584, 2024-06-19T18:53:22.027923584, 0.000000,  26.632229,  26.632229,  86.750394,  86.750394  
 0, 2024-06-19T18:53:22.055880308,  26.782192,  86.711915, -18638,    0,   8,   0,   2, 2024-06-19T18:53:21.568215370, 2024-06-19T18:53:22.055880308, 0.487665,  26.723184,  26.782192,  86.711915,  86.785453  
 1, 2024-06-19T18:53:23.486987591,  26.598688,  86.731829,   5143, 3021,   6,   1,   0, 2024-06-19T18:53:23.486987591, 2024-06-19T18:53:23.486987591, 0.000000,  26.598688,  26.598688,  86.731829,  86.731829  
 1, 2024-06-19T18:53:23.617546082,  26.723666,  86.739810,  10457, 4204,   7,   1,   0, 2024-06-19T18:53:23.617546082, 2024-06-19T18:53:23.617546082, 0.000000,  26.723666,  26.723666,  86.739810,  86.739810  
 0, 2024-06-19T18:53:24.498932600,  27.260011,  84.154056, -12997,    0,  10,   0,   1, 2024-06-19T18:53:24.498932600, 2024-06-19T18:53:24.498932600, 0.000000,  27.260011,  27.260011,  84.154056,  84.154056  
 0, 2024-06-19T18:53:25.171339512,  26.738670,  87.190688,  38508,    0,  11,   0,   1, 2024-06-19T18:53:25.171339512, 2024-06-19T18:53:25.171339512, 0.000000,  26.738670,  26.738670,  87.190688,  87.190688  
 1, 2024-06-19T18:53:25.916554689,  26.647410,  86.676472,   9586, 9537,   6,   1,   0, 2024-06-19T18:53:25.916554689, 2024-06-19T18:53:25.916554689, 0.000000,  26.647410,  26.647410,  86.676472,  86.676472  
 0, 2024-06-19T18:53:29.609184265,  26.668420,  86.777309,  41215,    0,  12,   2,   1, 2024-06-19T18:53:29.609184265, 2024-06-19T18:53:30.485007286, 0.875823,  26.618673,  26.668420,  86.769046,  86.837989  
 1, 2024-06-19T18:53:30.870164871,  26.714674,  86.696172,   9300, 17884,   7,   1,   0, 2024-06-19T18:53:30.870164871, 2024-06-19T18:53:30.870164871, 0.000000,  26.714674,  26.714674,  86.696172,  86.696172  
 1, 2024-06-19T18:53:32.117057562,  26.713523,  86.744540,   5923, 7954,   5,   1,   0, 2024-06-19T18:53:32.117057562, 2024-06-19T18:53:32.117057562, 0.000000,  26.713523,  26.713523,  86.744540,  86.744540  
 1, 2024-06-19T18:53:33.147505522,  26.650601,  86.712622,  -7696, 7889,   8,   3,   0, 2024-06-19T18:53:33.033989429, 2024-06-19T18:53:33.147505522, 0.113516,  26.650474,  26.656328,  86.699667,  86.715088  
 1, 2024-06-19T18:53:34.587446690,  26.707561,  86.779492,   8442, 4009,   8,   2,   0, 2024-06-19T18:53:34.587446690, 2024-06-19T18:53:34.609985352, 0.022539,  26.707561,  26.757107,  86.779492,  86.825876  
 1, 2024-06-19T18:53:34.678435564,  26.589861,  86.688496,   5965, 5995,   7,   1,   0, 2024-06-19T18:53:34.678435564, 2024-06-19T18:53:34.678435564, 0.000000,  26.589861,  26.589861,  86.688496,  86.688496  
 1, 2024-06-19T18:53:35.791691065,  26.668986,  86.749787,  -5485, 9740,   6,   2,   0, 2024-06-19T18:53:35.760578632, 2024-06-19T18:53:35.791691065, 0.031112,  26.668986,  26.699750,  86.720371,  86.749787  
 0, 2024-06-19T18:53:37.244783640,  26.623073,  86.765555, -27429,    0,  14,   4,   3, 2024-06-19T18:53:37.094681740, 2024-06-19T18:53:38.221299887, 1.126618,  26.597552,  26.648564,  86.697448,  86.765555  
 0, 2024-06-19T18:53:39.682925463,  26.696849,  87.238484, -37234,    0,  12,   0,   1, 2024-06-19T18:53:39.682925463, 2024-06-19T18:53:39.682925463, 0.000000,  26.696849,  26.696849,  87.238484,  87.238484  
 1, 2024-06-19T18:53:39.670887709,  26.687111,  86.686665, -16237, 8501,  12,   3,   0, 2024-06-19T18:53:39.388951778, 2024-06-19T18:53:39.811986685, 0.423035,  26.680010,  26.696117,  86.685666,  86.689097  
 0, 2024-06-19T18:53:44.129055500,  26.657910,  86.788755, -11644,    0,   9,   2,   1, 2024-06-19T18:53:44.129055500, 2024-06-19T18:53:44.241984367, 0.112929,  26.618253,  26.657910,  86.688345,  86.788755  
 1, 2024-06-19T18:53:45.740302086,  26.674647,  86.759999,   6585, 16035,   6,   1,   0, 2024-06-19T18:53:45.740302086, 2024-06-19T18:53:45.740302086, 0.000000,  26.674647,  26.674647,  86.759999,  86.759999  
 1, 2024-06-19T18:53:48.325191259,  26.666338,  86.750000,   4668, 12615,   5,   1,   0, 2024-06-19T18:53:48.325191259, 2024-06-19T18:53:48.325191259, 0.000000,  26.666338,  26.666338,  86.750000,  86.750000  
 1, 2024-06-19T18:53:48.985471725,  26.912037,  87.054269,   9405, 4635,   7,   1,   0, 2024-06-19T18:53:48.985471725, 2024-06-19T18:53:48.985471725, 0.000000,  26.912037,  26.912037,  87.054269,  87.054269  
 1, 2024-06-19T18:53:49.739810705,  26.684778,  86.770061,  15285, 14461,  10,   1,   0, 2024-06-19T18:53:49.739810705, 2024-06-19T18:53:49.739810705, 0.000000,  26.684778,  26.684778,  86.770061,  86.770061  
 0, 2024-06-19T18:53:50.926316261,  26.596993,  86.719201,  -6306,    0,   6,   2,   1, 2024-06-19T18:53:49.902493477, 2024-06-19T18:53:50.926316261, 1.023823,  26.588488,  26.667014,  86.671145,  86.719201  
 0, 2024-06-19T18:53:52.958168268,  26.671941,  86.723938, -26227,    0,  10,   0,   1, 2024-06-19T18:53:52.958168268, 2024-06-19T18:53:52.958168268, 0.000000,  26.671941,  26.671941,  86.723938,  86.723938  
 0, 2024-06-19T18:53:53.724006891,  26.812165,  86.735512,  13365,    0,  12,   0,   1, 2024-06-19T18:53:53.724006891, 2024-06-19T18:53:53.724006891, 0.000000,  26.812165,  26.812165,  86.735512,  86.735512  
 1, 2024-06-19T18:53:58.537192822,  26.619822,  86.735098,   5703, 14236,   6,   1,   0, 2024-06-19T18:53:58.537192822, 2024-06-19T18:53:58.537192822, 0.000000,  26.619822,  26.619822,  86.735098,  86.735098  
 0, 2024-06-19T18:53:59.871766806,  26.689910,  86.797881,  29894,    0,   9,   1,   1, 2024-06-19T18:53:59.871766806, 2024-06-19T18:54:00.226370573, 0.354604,  26.689910,  26.697294,  86.797881,  86.800822  
 0, 2024-06-19T18:54:01.691001654,  26.667472,  86.727000,  -4153,    0,   6,   0,   1, 2024-06-19T18:54:01.691001654, 2024-06-19T18:54:01.691001654, 0.000000,  26.667472,  26.667472,  86.727000,  86.727000  
 0, 2024-06-19T18:54:02.084134817,  26.756785,  87.259589, -13342,    0,  10,   0,   1, 2024-06-19T18:54:02.084134817, 2024-06-19T18:54:02.084134817, 0.000000,  26.756785,  26.756785,  87.259589,  87.259589  
 0, 2024-06-19T18:54:03.492307901,  26.551948,  86.586936, -15995,    0,   7,   0,   1, 2024-06-19T18:54:03.492307901, 2024-06-19T18:54:03.492307901, 0.000000,  26.551948,  26.551948,  86.586936,  86.586936  
 1, 2024-06-19T18:54:03.966030359,  26.662022,  86.770353,   9662, 3726,   6,   1,   0, 2024-06-19T18:54:03.966030359, 2024-06-19T18:54:03.966030359, 0.000000,  26.662022,  26.662022,  86.770353,  86.770353  
 1, 2024-06-19T18:54:04.757068634,  26.685267,  86.775157,  12012, 19043,   8,   1,   0, 2024-06-19T18:54:04.757068634, 2024-06-19T18:54:04.757068634, 0.000000,  26.685267,  26.685267,  86.775157,  86.775157  
 0, 2024-06-19T18:54:07.452054024,  26.596198,  86.716454, -19205,    0,   7,   0,   1, 2024-06-19T18:54:07.452054024, 2024-06-19T18:54:07.452054024, 0.000000,  26.596198,  26.596198,  86.716454,  86.716454  
 0, 2024-06-19T18:54:08.201232195,  26.691401,  86.810145,  -5512,    0,   7,   0,   1, 2024-06-19T18:54:08.201232195, 2024-06-19T18:54:08.201232195, 0.000000,  26.691401,  26.691401,  86.810145,  86.810145  
 1, 2024-06-19T18:54:09.235507965,  26.712925,  86.715918,   9071, 3932,   6,   1,   0, 2024-06-19T18:54:09.235507965, 2024-06-19T18:54:09.235507965, 0.000000,  26.712925,  26.712925,  86.715918,  86.715918  
 1, 2024-06-19T18:54:09.454215288,  26.610352,  86.754628,   5634, 3002,   5,   1,   0, 2024-06-19T18:54:09.454215288, 2024-06-19T18:54:09.454215288, 0.000000,  26.610352,  26.610352,  86.754628,  86.754628  
 0, 2024-06-19T18:54:10.450820208,  26.755530,  86.723568,  -7916,    0,   6,   2,   1, 2024-06-19T18:54:10.118484497, 2024-06-19T18:54:10.450820208, 0.332336,  26.750464,  26.755530,  86.704950,  86.723568  
 0, 2024-06-19T18:54:11.822524309,  27.262068,  85.675458,  60835,    0,  11,   0,   1, 2024-06-19T18:54:11.822524309, 2024-06-19T18:54:11.822524309, 0.000000,  27.262068,  27.262068,  85.675458,  85.675458  
 1, 2024-06-19T18:54:12.996748924,  26.685510,  86.770969,  10721, 7113,   7,   1,   0, 2024-06-19T18:54:12.996748924, 2024-06-19T18:54:12.996748924, 0.000000,  26.685510,  26.685510,  86.770969,  86.770969  
 0, 2024-06-19T18:54:13.284399986,  27.599277,  83.306444,  27782,    0,  15,   0,   1, 2024-06-19T18:54:13.284399986, 2024-06-19T18:54:13.284399986, 0.000000,  27.599277,  27.599277,  83.306444,  83.306444  
 1, 2024-06-19T18:54:14.498115778,  26.566152,  86.764251,   3067, 8230,   6,   1,   0, 2024-06-19T18:54:14.498115778, 2024-06-19T18:54:14.498115778, 0.000000,  26.566152,  26.566152,  86.764251,  86.764251  
 1, 2024-06-19T18:54:15.268894196,  26.708465,  86.722075,   6594, 3120,   6,   1,   0, 2024-06-19T18:54:15.268894196, 2024-06-19T18:54:15.268894196, 0.000000,  26.708465,  26.708465,  86.722075,  86.722075  
 0, 2024-06-19T18:54:16.036145210,  26.663599,  86.763213,  -5502,    0,   6,   0,   1, 2024-06-19T18:54:16.036145210, 2024-06-19T18:54:16.036145210, 0.000000,  26.663599,  26.663599,  86.763213,  86.763213  
 1, 2024-06-19T18:54:17.207362890,  26.704012,  86.667992,  -5898, 11435,  11,   1,   0, 2024-06-19T18:54:17.207362890, 2024-06-19T18:54:17.207362890, 0.000000,  26.704012,  26.704012,  86.667992,  86.667992  
 0, 2024-06-19T18:54:22.104098797,  27.146569,  83.818153, -28993,    0,  10,   0,   1, 2024-06-19T18:54:22.104098797, 2024-06-19T18:54:22.104098797, 0.000000,  27.146569,  27.146569,  83.818153,  83.818153  
 1, 2024-06-19T18:54:22.916872978,  26.702884,  86.738044,  -5545, 13445,   7,   1,   0, 2024-06-19T18:54:22.916872978, 2024-06-19T18:54:22.916872978, 0.000000,  26.702884,  26.702884,  86.738044,  86.738044  
 1, 2024-06-19T18:54:25.417104006,  26.704889,  86.789722,  22690, 19661,  11,   1,   0, 2024-06-19T18:54:25.417104006, 2024-06-19T18:54:25.417104006, 0.000000,  26.704889,  26.704889,  86.789722,  86.789722  
 1, 2024-06-19T18:54:25.950340033,  26.569031,  86.724098,   9525, 17176,   6,   1,   0, 2024-06-19T18:54:25.950340033, 2024-06-19T18:54:25.950340033, 0.000000,  26.569031,  26.569031,  86.724098,  86.724098  
 1, 2024-06-19T18:54:26.689760923,  26.707933,  86.751409,   5918, 4226,   7,   1,   0, 2024-06-19T18:54:26.689760923, 2024-06-19T18:54:26.689760923, 0.000000,  26.707933,  26.707933,  86.751409,  86.751409  
 1, 2024-06-19T18:54:27.246902704,  26.673238,  87.222244,  -9408, 5011,   9,   2,   0, 2024-06-19T18:54:27.025244236, 2024-06-19T18:54:27.246902704, 0.221658,  26.673238,  26.681939,  87.217442,  87.222244  
 0, 2024-06-19T18:54:27.211602211,  26.602570,  86.711235, -20575,    0,   8,   0,   1, 2024-06-19T18:54:27.211602211, 2024-06-19T18:54:27.211602211, 0.000000,  26.602570,  26.602570,  86.711235,  86.711235  
 1, 2024-06-19T18:54:28.596940279,  26.466832,  86.791806,   8160, 14632,   7,   1,   0, 2024-06-19T18:54:28.596940279, 2024-06-19T18:54:28.596940279, 0.000000,  26.466832,  26.466832,  86.791806,  86.791806  
 1, 2024-06-19T18:54:29.228600502,  26.695299,  86.716968,   6008, 19664,   6,   1,   0, 2024-06-19T18:54:29.228600502, 2024-06-19T18:54:29.228600502, 0.000000,  26.695299,  26.695299,  86.716968,  86.716968  
 1, 2024-06-19T18:54:29.089709282,  26.846559,  86.892025,   6461, 14847,   5,   1,   0, 2024-06-19T18:54:29.089709282, 2024-06-19T18:54:29.089709282, 0.000000,  26.846559,  26.846559,  86.892025,  86.892025  
 1, 2024-06-19T18:54:31.348732233,  26.671470,  86.736910,  19461, 18782,  10,   2,   0, 2024-06-19T18:54:30.887075663, 2024-06-19T18:54:31.348732233, 0.461657,  26.671470,  26.697256,  86.736910,  86.752307  
 1, 2024-06-19T18:54:33.433330536,  26.706050,  86.767133,  -8174, 15098,   7,   1,   0, 2024-06-19T18:54:33.433330536, 2024-06-19T18:54:33.433330536, 0.000000,  26.706050,  26.706050,  86.767133,  86.767133  
 1, 2024-06-19T18:54:34.685218334,  26.712710,  86.686929,  21518, 5809,   8,   2,   0, 2024-06-19T18:54:34.685218334, 2024-06-19T18:54:34.820526123, 0.135308,  26.706293,  26.712710,  86.686929,  86.700680  
 0, 2024-06-19T18:54:35.036098480,  26.610044,  86.791801, -19651,    0,   8,   2,   1, 2024-06-19T18:54:34.958630085, 2024-06-19T18:54:35.036098480, 0.077468,  26.609998,  26.611167,  86.732641,  86.791801  
 1, 2024-06-19T18:54:36.892910957,  26.683459,  86.737131,  10938, 15043,   7,   3,   0, 2024-06-19T18:54:36.592687130, 2024-06-19T18:54:37.342744112, 0.750057,  26.632261,  26.683459,  86.673507,  86.737131  
 0, 2024-06-19T18:54:41.334166527,  26.703658,  86.703088, -24060,    0,   7,   0,   1, 2024-06-19T18:54:41.334166527, 2024-06-19T18:54:41.334166527, 0.000000,  26.703658,  26.703658,  86.703088,  86.703088  
 1, 2024-06-19T18:54:42.558502197,  26.711396,  86.749038,   6835, 15552,   5,   1,   0, 2024-06-19T18:54:42.558502197, 2024-06-19T18:54:42.558502197, 0.000000,  26.711396,  26.711396,  86.749038,  86.749038  
 1, 2024-06-19T18:54:43.693274260,  26.635972,  86.743452,   6926, 13415,   5,   2,   0, 2024-06-19T18:54:43.693274260, 2024-06-19T18:54:44.245914221, 0.552640,  26.635972,  26.711789,  86.714903,  86.743452  
 1, 2024-06-19T18:54:44.114105701,  26.480928,  86.607038,   8790, 5988,   7,   1,   0, 2024-06-19T18:54:44.114105701, 2024-06-19T18:54:44.114105701, 0.000000,  26.480928,  26.480928,  86.607038,  86.607038  
 0, 2024-06-19T18:54:47.755563259,  26.598288,  86.741537, -11013,    0,   7,   0,   1, 2024-06-19T18:54:47.755563259, 2024-06-19T18:54:47.755563259, 0.000000,  26.598288,  26.598288,  86.741537,  86.741537  
 1, 2024-06-19T18:54:47.555330276,  26.692644,  86.711994,  15618, 13394,   7,   1,   0, 2024-06-19T18:54:47.555330276, 2024-06-19T18:54:47.555330276, 0.000000,  26.692644,  26.692644,  86.711994,  86.711994  
 0, 2024-06-19T18:54:52.674869537,  26.594103,  86.715395, -12711,    0,   8,   0,   1, 2024-06-19T18:54:52.674869537, 2024-06-19T18:54:52.674869537, 0.000000,  26.594103,  26.594103,  86.715395,  86.715395  
 1, 2024-06-19T18:54:53.870934486,  26.681589,  86.743959,   8202, 8824,   5,   1,   0, 2024-06-19T18:54:53.870934486, 2024-06-19T18:54:53.870934486, 0.000000,  26.681589,  26.681589,  86.743959,  86.743959  
 1, 2024-06-19T18:54:54.671382904,  26.727605,  86.720858,   7327, 3001,   6,   1,   0, 2024-06-19T18:54:54.671382904, 2024-06-19T18:54:54.671382904, 0.000000,  26.727605,  26.727605,  86.720858,  86.720858  
 1, 2024-06-19T18:54:57.069123268,  26.854821,  86.825939,   9491, 17205,  10,   2,   0, 2024-06-19T18:54:56.805295467, 2024-06-19T18:54:57.069123268, 0.263828,  26.854821,  26.888136,  86.825939,  86.842497  
 1, 2024-06-19T18:54:57.209414959,  26.667168,  86.690981,  -8892, 18414,   8,   4,   0, 2024-06-19T18:54:56.834779501, 2024-06-19T18:54:57.209414959, 0.374635,  26.636720,  26.677636,  86.685683,  86.709423  
 1, 2024-06-19T18:54:59.040038347,  26.626391,  86.730601,  -7988, 5615,   7,   1,   0, 2024-06-19T18:54:59.040038347, 2024-06-19T18:54:59.040038347, 0.000000,  26.626391,  26.626391,  86.730601,  86.730601  
 1, 2024-06-19T18:55:01.624212027,  26.677860,  86.709726,  -9206, 15804,   9,   3,   0, 2024-06-19T18:55:01.392433643, 2024-06-19T18:55:01.624212027, 0.231778,  26.650980,  26.677860,  86.709726,  86.724722  
 1, 2024-06-19T18:55:03.987242222,  26.680767,  86.716284,   5907, 16806,   5,   1,   0, 2024-06-19T18:55:03.987242222, 2024-06-19T18:55:03.987242222, 0.000000,  26.680767,  26.680767,  86.716284,  86.716284  
 1, 2024-06-19T18:55:06.855643034,  26.672146,  86.737031,   5622, 14779,   6,   1,   0, 2024-06-19T18:55:06.855643034, 2024-06-19T18:55:06.855643034, 0.000000,  26.672146,  26.672146,  86.737031,  86.737031  
 1, 2024-06-19T18:55:07.395379543,  26.880269,  83.813443,  -7432, 13731,   7,   1,   0, 2024-06-19T18:55:07.395379543, 2024-06-19T18:55:07.395379543, 0.000000,  26.880269,  26.880269,  83.813443,  83.813443  
 0, 2024-06-19T18:55:10.875161648,  26.580357,  86.750166, -10067,    0,   9,   0,   1, 2024-06-19T18:55:10.875161648, 2024-06-19T18:55:10.875161648, 0.000000,  26.580357,  26.580357,  86.750166,  86.750166  
 1, 2024-06-19T18:55:11.275893450,  26.673902,  86.766358,  20547, 5850,   9,   1,   0, 2024-06-19T18:55:11.275893450, 2024-06-19T18:55:11.275893450, 0.000000,  26.673902,  26.673902,  86.766358,  86.766358  
 1, 2024-06-19T18:55:12.988034964,  26.655900,  86.759811,   6892, 8383,   5,   1,   0, 2024-06-19T18:55:12.988034964, 2024-06-19T18:55:12.988034964, 0.000000,  26.655900,  26.655900,  86.759811,  86.759811  
 1, 2024-06-19T18:55:14.656115770,  26.647986,  86.757049,   6817, 18479,   5,   2,   0, 2024-06-19T18:55:14.592969894, 2024-06-19T18:55:14.656115770, 0.063146,  26.646933,  26.647986,  86.737319,  86.757049  
 1, 2024-06-19T18:55:15.698148251,  26.566911,  86.859310,  14233, 3269,  11,   1,   0, 2024-06-19T18:55:15.698148251, 2024-06-19T18:55:15.698148251, 0.000000,  26.566911,  26.566911,  86.859310,  86.859310  
 1, 2024-06-19T18:55:16.767786026,  26.708789,  86.743798,  10649, 11013,   6,   2,   0, 2024-06-19T18:55:16.767786026, 2024-06-19T18:55:16.987295628, 0.219510,  26.706920,  26.708789,  86.712987,  86.743798  
 1, 2024-06-19T18:55:18.989473343,  26.659741,  86.778484,  10452, 15129,   5,   1,   0, 2024-06-19T18:55:18.989473343, 2024-06-19T18:55:18.989473343, 0.000000,  26.659741,  26.659741,  86.778484,  86.778484  
 0, 2024-06-19T18:55:18.080978632,  26.621237,  86.707427,  33722,    0,   7,   4,   2, 2024-06-19T18:55:17.708413124, 2024-06-19T18:55:18.080978632, 0.372566,  26.621237,  26.723311,  86.695304,  86.761649  
 1, 2024-06-19T18:55:22.981585741,  26.680475,  86.766937, -13243, 3009,   7,   1,   0, 2024-06-19T18:55:22.981585741, 2024-06-19T18:55:22.981585741, 0.000000,  26.680475,  26.680475,  86.766937,  86.766937  
 1, 2024-06-19T18:55:22.275112867,  26.670157,  86.662124,  21221, 19635,  10,   1,   0, 2024-06-19T18:55:22.275112867, 2024-06-19T18:55:22.275112867, 0.000000,  26.670157,  26.670157,  86.662124,  86.662124  
 1, 2024-06-19T18:55:28.298878431,  26.697127,  86.717632,   3389, 6407,   5,   1,   0, 2024-06-19T18:55:28.298878431, 2024-06-19T18:55:28.298878431, 0.000000,  26.697127,  26.697127,  86.717632,  86.717632  
 1, 2024-06-19T18:55:30.496823549,  26.828850,  86.681830, -11386, 19636,  11,   1,   0, 2024-06-19T18:55:30.496823549, 2024-06-19T18:55:30.496823549, 0.000000,  26.828850,  26.828850,  86.681830,  86.681830  
 1, 2024-06-19T18:55:31.467951775,  26.683600,  86.685596,   6608, 12108,   5,   1,   0, 2024-06-19T18:55:31.467951775, 2024-06-19T18:55:31.467951775, 0.000000,  26.683600,  26.683600,  86.685596,  86.685596  
40, 2024-06-19T18:55:34.743477106,  26.710200,  86.708900, -55588,    0,   8,   0,   0, 2024-06-19T18:55:34.743477106, 2024-06-19T18:55:34.743477106, 0.000000,  26.710200,  26.710200,  86.708900,  86.708900  
 1, 2024-06-19T18:55:36.414514065,  26.882882,  86.877162,   7838, 10217,   7,   1,   0, 2024-06-19T18:55:36.414514065, 2024-06-19T18:55:36.414514065, 0.000000,  26.882882,  26.882882,  86.877162,  86.877162  
 0, 2024-06-19T18:55:36.181380987,  26.821017,  86.951321, -10529,    0,   8,   0,   1, 2024-06-19T18:55:36.181380987, 2024-06-19T18:55:36.181380987, 0.000000,  26.821017,  26.821017,  86.951321,  86.951321  
 0, 2024-06-19T18:55:37.320932865,  26.692949,  87.235774, -13236,    0,   8,   0,   1, 2024-06-19T18:55:37.320932865, 2024-06-19T18:55:37.320932865, 0.000000,  26.692949,  26.692949,  87.235774,  87.235774  
